code,name,altname,label,x,y
E05006547,Carfax,,E05006547,451089.983769227,206249.417512429
E05001126,Northumberland,,E05001126,429097.242599194,568016.866720555
E05004156,"Hastingwood, Matching and Sheering Village",,E05004156,550035.789660173,210020.434706995
E05004957,St Margaret's-at-Cliffe,,E05004957,634369.893767473,145725.46308413
E05004335,Water Park,,E05004335,403761.867055605,197876.109746307
E05000080,Northumberland Heath,,E05000080,549564.290105361,177299.732610587
E05000224,Middle Park and Sutcliffe,,E05000224,541022.030607693,174452.687684492
E05000881,Stockbridge,,E05000881,342751.764410306,393374.055493517
E05001424,Gipton and Harehills,,E05001424,432792.602687665,435188.787320755
E05001708,South Hunsley,,E05001708,498188.818983567,426514.454260162
E05006003,William Knibb,,E05006003,486911.284070588,278684.140758439
E05001459,Wakefield East,,E05001459,433987.482406705,420630.944618145
E05001752,Guildhall,,E05001752,460619.910451905,452085.678454995
E05000332,Hillingdon East,,E05000332,508423.4271961,183780.066842894
E05003684,Parley,,E05003684,408635.481922039,98192.9576326294
E05004208,Barling and Sutton,,E05004208,592805.618936485,189723.400549415
E05004284,The Rodings,,E05004284,558722.186187871,214303.361058052
E05008206,Bugle,,E05008206,201568.386040846,58135.6074515062
E05001450,Hemsworth,,E05001450,441830.770228345,413889.785818061
E05008208,Camborne Central,,E05008208,165302.707133466,40469.3302308115
E05000250,Addison,,E05000250,523680.838392387,179437.099170515
E05002184,Park,,E05002184,519471.816685323,300396.621858491
E05006270,Washburn,,E05006270,419719.554114192,451282.476121086
E05004661,Littleton and Harestock,,E05004661,445716.087553761,132801.678693026
E05003959,Peacehaven West,,E05003959,540813.150429395,101333.302289399
E05003158,Belah,,E05003158,339047.327652589,558343.543788054
E05000313,Havering Park,,E05000313,550646.070596935,192700.764696974
E05007437,Milford,,E05007437,493840.262109853,142018.466252033
E05001548,Stainsby Hill,,E05001548,446074.747607889,515193.392376667
E05004803,Verulam,,E05004803,513632.646991147,206495.67532102
E05003480,Ottery St Mary Town,,E05003480,310944.89513411,95275.0291853169
E05005368,Moorside,,E05005368,350152.32725122,404904.00401757
E05004002,Hailsham South and West,,E05004002,558293.919218542,108753.662921384
E05008758,Elstow,,E05008758,503565.719307426,244671.114862269
E05004817,Woodfield,,E05004817,523694.133734994,226709.867350969
E05008549,Brambleside,,E05008549,486861.266858576,280602.25193371
E05004016,Uckfield New Town,,E05004016,547294.048231603,120564.1933178
E05001663,Waterloo,,E05001663,330374.905442778,433294.020420192
E05007536,Studley,,E05007536,408273.734829271,264144.011025148
E05003295,Langley Mill and Aldercar,,E05003295,444361.929774176,348250.263825055
E05002231,Chadwell St Mary,,E05002231,564691.625764293,179170.712217647
E05008646,Poynton West and Adlington,,E05008646,391837.110616897,381277.017333447
E05000309,Emerson Park,,E05000309,554750.835599431,188610.150185478
E05006643,Milton-under-Wychwood,,E05006643,424703.446988795,218579.245411662
E05007943,Wribbenhall,,E05007943,379367.544085705,277414.559517401
E05000777,Winton,,E05000777,375065.923599153,398565.177940422
E05007142,Gislingham,,E05007142,608383.683387745,274394.323846521
E05000689,Baguley,,E05000689,381194.79128924,388564.293327995
E05008562,Kirkburton,,E05008562,420047.895739143,413296.577868747
E05005219,St Andrew's,,E05005219,373948.036471146,427837.045298357
E05002183,Orton with Hampton,,E05002183,517155.592113128,294211.719537716
E05003304,Blackwell,,E05003304,444240.674574947,358611.615868346
E05000975,West Kirby and Thurstaston,,E05000975,322146.951989085,384464.506332432
E05000174,Ealing Common,,E05000174,518395.686934858,180037.138649499
E05006028,Blakesley and Cote,,E05006028,464340.371545445,252111.604894487
E05006829,Chard Holyrood,,E05006829,332124.935278955,108099.722051312
E05001706,"Snaith, Airmyn, Rawcliffe and Marshland",,E05001706,472838.257780534,420800.451792707
E05003322,Whitwell,,E05003322,452285.346135031,377469.891753245
E05002627,Wing,,E05002627,487527.929514235,222706.182925514
E05007359,Thorpe,,E05007359,502478.305455633,169270.44156663
E05000500,Clayhall,,E05000500,542271.701762663,189350.333603486
E05002415,Stony Stratford,,E05002415,480048.726599933,238762.446702674
E05001718,Humberston and New Waltham,,E05001718,530501.120308633,405430.35116298
E05000616,Graveney,,E05000616,527824.873724018,171211.031709961
E05004270,Hatfield Heath,,E05004270,552965.305525374,214559.58625079
E05008283,St Austell Gover,,E05008283,200732.000630795,52392.3026670559
E05008556,Chaucer,,E05008556,615863.669479745,338741.71571309
E05005474,Nevill,,E05005474,481587.762954294,295541.363801643
E05005548,North,,E05005548,533036.797137432,346070.222449856
E05002200,High Town,,E05002200,509316.900927326,222244.288679028
E05000462,Hillside,,E05000462,524329.974098668,170562.032535523
E05008276,Redruth North,,E05008276,170047.565678207,44224.7166042103
E05003946,Chailey and Wivelsfield,,E05003946,537772.706245336,120116.060504386
E05003147,Dalton North,,E05003147,320694.18644832,476324.088084119
E05005270,Ashton,,E05005270,351689.961935635,430473.81289016
E05004243,Haven,,E05004243,621123.814692747,217083.590873054
E05003270,Ulverston East,,E05003270,330263.364504387,477845.16248072
E05005558,Wyberton,,E05005558,532867.321857298,341308.358707393
E05004372,Moreland,,E05004372,383031.522556016,216977.231939211
E05007115,Severals,,E05007115,564151.866848605,264935.428455442
E05007914,Hartlebury,,E05007914,383934.569745699,270626.913101374
E05000949,Park,,E05000949,336472.225876275,402965.049200811
E05001751,Fulford,,E05001751,461701.193131226,448221.333435408
E05000148,Bensham Manor,,E05000148,531830.992316121,168153.574771844
E05006265,Rossett,,E05006265,429397.503978076,453361.092602968
E05000812,Hyde Newton,,E05000812,395382.767190464,396027.709991539
E05002688,Icknield,,E05002688,481478.485766236,206541.658484417
E05008383,Purton,,E05008383,407643.454175244,188530.009661495
E05005615,Minster,,E05005615,498230.147031936,373089.98056108
E05003235,Ambleside and Grasmere,,E05003235,331971.601217141,506966.778886849
E05008660,Wrenbury,,E05008660,356562.007002027,351508.455705835
E05004393,Nailsworth,,E05004393,384266.664799111,198278.21790313
E05008363,Fovant and Chalke Valley,,E05008363,401114.367885464,124680.518639117
E05004713,Tring West and Rural,,E05004713,489664.07325309,214985.918434906
E05005741,Swaffham,,E05005741,581187.355754363,308734.983836364
E05001282,Wednesbury South,,E05001282,398618.272708016,293756.684669742
E05002380,Finchampstead South,,E05002380,478737.424811355,163716.34369307
E05004345,Cinderford West,,E05004345,363707.47179579,214133.523207411
E05006911,Hednesford Green Heath,,E05006911,398875.016340605,313347.369026664
E05007274,College,,E05007274,521952.206822514,159809.117565598
E05008708,Birchanger,,E05008708,551086.470931044,222705.424441724
E05003170,Irthing,,E05003170,359594.713242508,567738.684525911
E05008805,Stotfold and Langford,,E05008805,520585.245649544,238474.915027657
E05001292,Lyndon,,E05001292,414166.602886204,283007.187535841
E05003629,Orchard Hill,,E05003629,244462.568413724,127694.65050791
E05007457,Arley and Whitacre,,E05007457,427873.255791626,291721.258713361
E05008004,Shildon East,,E05008004,425244.371642441,525913.430075106
E05002129,Westbourne and West Cliff,,E05002129,407517.784500834,90825.5702177163
E05006942,Boney Hay,,E05006942,404984.787844084,310270.337733163
E05002123,Redhill and Northbourne,,E05002123,408034.928797517,95612.7874331763
E05006252,Lower Nidderdale,,E05006252,423519.863276476,461384.456503541
E05006875,Taunton Lyngford,,E05006875,323244.118687286,125858.464148797
E05006056,Croyland,,E05006056,488953.264929868,266422.975464195
E05001444,"Ackworth, North Elmsall and Upton",,E05001444,444867.622182611,415840.001540057
E05006857,Yeovil Without,,E05006857,354795.031014882,118361.698571008
E05002147,Abbey Meads,,E05002147,413043.34692254,189012.045222783
E05004580,"Ashurst, Copythorne South and Netley Marsh",,E05004580,432411.778001123,113078.784611853
E05006937,Yoxall,,E05006937,413658.49204793,322670.05516159
E05003602,Ipplepen,,E05003602,284201.758461532,65930.02212925
E05002172,Central,,E05002172,518770.584451344,299670.381507384
E05005482,Burbage St Catherines and Lash Hill,,E05005482,444259.626795003,293356.102969079
E05002299,Downlands,,E05002299,444570.035349,179782.882715215
E05008552,Foulridge,,E05008552,389186.024636223,442518.59912423
E05004940,Town,,E05004940,553801.334958933,174760.266516883
E05004141,Stanway,,E05004141,595593.979017216,223073.565523499
E05007302,Shalford,,E05007302,497850.976809594,147013.968749097
E05002081,Drake,,E05002081,248144.285248168,55277.829830786
E05008873,Market Warsop,,E05008873,455610.485643429,366353.206354407
E05002662,Denham South,,E05002662,504074.131732697,186030.704554766
E05000545,Nunhead,,E05000545,535241.883485449,176135.772189149
E05008072,Prudhoe West,,E05008072,409520.394159805,563446.183991903
E05004832,Northwick,,E05004832,511095.932172953,192965.364337447
E05004033,Vange,,E05004033,572424.769977349,188125.76024877
E05007684,East Grinstead Town,,E05007684,539334.204787086,138223.069259005
E05004498,Bishopstoke West,,E05004498,447119.458496536,119644.602582448
E05007223,Trimleys with Kirton,,E05007223,628006.667773965,238245.474021793
E05008901,Bridgwater Wyndham,,E05008901,327431.5846605,136296.436325616
E05000702,Gorton North,,E05000702,388321.08219231,396482.509655302
E05000567,Sutton West,,E05000567,525043.42354726,164116.914999194
E05008175,Oswestry East,,E05008175,330217.944323789,329554.335481589
E05006957,Mease and Tame,,E05006957,421694.375407271,309682.17949875
E05008665,Chester Villages,,E05008665,344833.605200083,367655.621450784
E05008491,Freshwater South,,E05008491,435614.15381687,86285.3883262343
E05007355,Englefield Green East,,E05007355,499830.288388265,170810.298380999
E05004976,Riverview,,E05004976,567104.633121759,171667.799699085
E05004177,Waltham Abbey Paternoster,,E05004177,540199.235251742,201100.289953861
E05004835,Rickmansworth,,E05004835,506268.528419156,193736.289616689
E05004034,Wickford Castledon,,E05004034,573769.963743053,192672.733450514
E05001086,Whickham South and Sunniside,,E05001086,419639.147648959,558873.008574786
E05004454,Tadley Central,,E05004454,459600.790996196,161934.560463193
E05001887,Cuckoo Oak,,E05001887,370703.819649749,304290.477949084
E05007066,Amington,,E05007066,423303.144591195,304271.946858144
E05007867,Woodbury,,E05007867,375496.288656986,266259.042147214
E05003441,Wingerworth,,E05003441,437840.639541927,367508.044238842
E05001124,Monkseaton North,,E05001124,434274.604245315,572455.916105259
E05001032,Sitwell,,E05001032,445937.860180005,389785.203023247
E05005563,Coningsby and Tattershall,,E05005563,521905.834663164,358010.640666719
E05000982,Dearne South,,E05000982,445545.926939327,403132.246421558
E05001833,Dales,,E05001833,459814.303088028,339764.978557146
E05005733,Hermitage,,E05005733,589557.173569049,322600.75406429
E05000183,North Greenford,,E05000183,515684.010802647,184822.007430822
E05003621,Clovelly Bay,,E05003621,230619.079009009,123854.292703557
E05005932,Kingswood,,E05005932,487399.511971192,287594.579235643
E05002739,Delph,,E05002739,526043.864710142,298373.442594422
E05005133,Capel,,E05005133,562965.649758638,145089.957400258
E05008502,Parkhurst,,E05008502,448659.354723324,91124.8902549654
E05004714,Watling,,E05004714,505793.458246512,213653.992291861
E05005207,Barnfield,,E05005207,377577.181996661,428198.385447594
E05001428,Horsforth,,E05001428,422777.179306811,438437.301363792
E05000953,Victoria,,E05000953,332279.442220841,399305.098950279
E05000152,Croham,,E05000152,533200.042235488,163524.053264929
E05001750,Fishergate,,E05001750,461112.018752082,450423.351876814
E05000537,Chaucer,,E05000537,532576.430847444,179344.427623268
E05007412,Blackheath and Wonersh,,E05007412,502720.275837467,145590.91269447
E05007483,Heath,,E05007483,433391.387549468,286098.992456812
E05003552,Lynton and Lynmouth,,E05003552,274316.403153677,146841.461038153
E05008714,Abbey Hulton and Townsend,,E05008714,390940.720498757,348321.943228451
E05003736,Wool,,E05003736,383609.15215589,87621.5640145501
E05006929,Rolleston on Dove,,E05006929,423677.508815305,327705.310304399
E05006392,Sturton,,E05006392,478424.809255857,384650.104455424
E05008270,Perranporth,,E05008270,176807.310789037,52932.9870015963
E05007373,Sunbury Common,,E05007373,509887.886990629,170630.487273134
E05001174,Washington East,,E05001174,431972.249509418,555359.106679848
E05002603,Edlesborough,,E05002603,496799.453208286,218197.414876611
E05003204,Seascale,,E05003204,314965.346854801,501600.286035605
E05004568,Bedhampton,,E05004568,469785.472083773,104553.993881144
E05001479,Seaton,,E05001479,452207.109485568,528109.862361243
E05003259,Kendal Strickland,,E05003259,351348.283407161,494173.040812916
E05001975,Bishopston,,E05001975,359271.623339731,175902.724795966
E05008362,Ethandune,,E05008362,390547.013179117,151916.412840531
E05002180,Northborough,,E05002180,513892.806605124,307307.747002778
E05000454,Whitefoot,,E05000454,539136.488881307,172366.563614037
E05006535,Hook Norton,,E05006535,436885.547260424,233535.524811643
E05001475,Park,,E05001475,448418.009456283,532695.155781718
E05002469,Swaythling,,E05002469,443892.283009343,115833.272276316
E05003392,Buxton Central,,E05003392,406146.416910771,373219.643129643
E05002327,Norcot,,E05002327,468534.007834211,173344.003100689
E05005931,Great Oakley,,E05005931,486826.748673124,285721.358948652
E05005130,Benenden and Cranbrook,,E05005130,578991.184635914,134509.367014934
E05005762,Buxton,,E05005762,623816.636656883,321614.958644505
E05000349,Chiswick Riverside,,E05000349,520187.562052429,177459.957323361
E05005296,Chatburn,,E05005296,379466.16047864,443696.30595563
E05001392,Birstall and Birkenshaw,,E05001392,421194.401218047,427659.479170104
E05006910,Heath Hayes East and Wimblebury,,E05006910,401441.35955335,310635.982367778
E05007703,Offington,,E05007703,514031.743125098,106430.706049671
E05001662,Warbreck,,E05001662,330748.512380651,438167.551862492
E05000264,Town,,E05000264,524836.247285489,176713.780809564
E05002107,St Marychurch,,E05002107,292275.611628043,66972.5883819956
E05000737,Waterhead,,E05000737,394790.344315585,405702.600419463
E05006200,Settle and Ribblebanks,,E05006200,381490.179806759,459995.670937155
E05008229,Hayle North,,E05008229,156515.807686515,38689.1486489774
E05001696,Goole North,,E05001696,474957.807596137,425103.39021952
E05003701,Blandford Station,,E05003701,388925.551037311,106890.104024703
E05001768,Allestree,,E05001768,434217.872948387,339324.392476888
E05001908,Priorslee,,E05001908,371603.971488932,310357.9815814
E05006408,Bramcote,,E05006408,450894.109942812,337933.212980203
E05002210,Sundon Park,,E05002210,505472.546536013,225361.458548433
E05001109,Walkergate,,E05001109,428928.954485192,565606.759819725
E05001244,Halesowen North,,E05001244,398082.232773304,285579.110258639
E05008607,Weston-super-Mare North Worle,,E05008607,336154.847617357,163624.200813196
E05008798,Linslade,,E05008798,490727.849702824,224941.325076484
E05007118,Bixley,,E05007118,619466.550015014,244415.754593539
E05007919,Lovett and North Claines,,E05007919,387884.650674952,264358.138453936
E05000848,Golborne and Lowton West,,E05000848,360781.444682774,398804.179399024
E05000049,East Finchley,,E05000049,526926.106026432,190059.070738268
